AREACD,No central heating,Mains gas only,Electric only,Oil only,Renewable energy only
W02000359,0.636599812,63.08571186,6.631112884,null,0.557049767
W02000406,1.525934268,63.5078322,4.27855375,null,null
E02001148,1.356459362,63.51091757,3.967019378,null,null
E02001756,0.596441237,63.01612246,2.842364524,null,null
E02005073,1.934174697,62.97087876,19.83535717,-0.019457029,null
E02005478,0.406589079,63.01403719,4.446355252,0.968270064,-0.101426123
E02005587,0.99995133,63.37324783,2.845383142,0.478394682,0.619583104
E02006493,1.078213068,63.33681233,4.911571525,0.457655773,null
E02001437,1.03156208,62.55516635,4.172012288,null,null
E02004261,0.529370825,62.71328066,8.407161419,1.280464527,0.568412289
E02001257,1.16141323,62.6665886,2.600471997,null,null
E02001857,3.253422049,63.28299268,18.80573458,null,null
E02002032,1.325001432,63.09153493,2.671887592,null,null
E02002623,2.551939123,62.36549128,4.490811109,null,null
E02004632,0.681326254,62.70837477,4.072088389,4.17748982,0.604667212
E02006468,0.275523917,62.95549392,4.12087689,1.612047186,0.212353248
W02000138,1.117139744,63.2216291,5.092843081,1.307902561,null
E02002076,1.72234204,62.85413234,6.087077502,null,null
E02002205,1.375246404,62.66500247,1.707720091,1.023937563,0.282541233
E02002856,1.622982549,63.24168354,12.61830666,null,null
E02003070,0.526629658,63.03395586,3.353400666,11.72123951,0.857213029
E02003282,1.420132186,63.03401258,4.971699248,null,0.362457656
E02000008,1.70745517,62.69173876,5.384546708,null,null
E02002386,1.763125023,63.06871595,2.681249182,0.650010323,null
E02003087,0.692211953,63.18158316,1.800962808,2.683741363,0.195103171
E02003107,1.439341828,62.53748761,7.395784839,-0.08680585,0.263913736
E02003996,2.1743743,62.62568594,6.803009807,0.319605269,null
E02004350,0.37024846,62.34092222,1.249117177,1.956621615,-0.092167014
E02004612,0.455672233,62.20898408,2.801506188,null,null
E02004884,1.254257305,63.09503253,7.308996684,0.362547715,0.246513567
E02004889,1.526940039,62.32344797,9.697967054,0.790170306,null
E02005972,0.780836335,62.67528088,5.080586199,4.166255793,0.70172574
W02000226,0.117912849,62.79473516,1.395889941,1.445364275,null
E02000805,1.534474326,62.18785878,8.983351524,null,0.269896853
E02001812,0.666463584,62.69877331,3.491689065,null,null
E02004080,1.069791949,62.7623662,6.784577195,null,null
E02004377,0.992932126,62.8583021,5.587192722,null,null
E02005202,1.037309453,62.97123897,1.790059158,1.142297128,-0.093098634
E02006405,1.193619703,62.32130486,7.521654569,null,null
E02001502,1.293813662,62.79482694,4.003953603,null,null
E02002957,0.93970125,62.33530265,3.523544202,0.60675239,null
E02003101,0.709198883,62.55011795,5.962847269,0.018291055,null
E02004120,0.672708091,62.82197952,3.361033336,1.256967469,0.667034385
E02004468,0.307078434,62.67516632,3.592533088,0.052308191,-0.008727665
E02004753,0.224928257,62.51491115,4.075709117,0.754071282,null
E02005585,0.870573587,62.99057538,7.277348551,null,-0.146075106
E02005928,0.418824778,62.11571164,2.538707226,2.255641752,-0.242901172
E02006682,0.731790893,62.85064811,8.014289136,2.099040115,0.383977865
E02006868,1.572200102,62.05138161,7.835889264,null,null
E02001163,0.674470979,62.76649371,6.085434501,null,null
E02001553,0.308638652,62.89336227,1.849100623,0.023256496,null
E02003208,1.363716082,62.65352991,24.2767819,null,null
E02006172,0.577334949,62.30320135,2.521555142,0.220192482,0.446093887
E02006501,0.985781909,62.14378689,3.259332885,0.70297803,null
E02001619,0.519641077,62.40450186,1.826648856,null,null
E02003263,1.505607529,62.00015088,6.209276637,null,null
E02003313,2.064147435,62.19449285,17.11911313,null,null
E02004369,0.231981113,62.59650085,6.350336087,null,null
E02002077,1.531414466,62.50904225,6.659592134,null,null
E02006134,0.540093403,62.37544685,3.557996486,2.707941608,0.682097567
E02006528,1.674359015,62.46406545,11.67515058,0.193317273,-0.114897964
E02006568,1.183421437,62.60242965,15.15173767,0.792230707,0.499252813
W02000274,0.77253754,62.40752371,1.350850906,0.87994813,0.681319281
E02001331,0.829424647,61.76798168,1.733847103,0.020647708,0.200930039
E02002239,2.012076617,61.97695822,2.761218614,-0.198473228,null
E02003763,1.304608556,61.98961347,3.002444347,1.183313869,null
E02004607,0.917281632,62.60030597,15.21324141,null,null
E02004789,0.97141316,62.3294681,4.110148475,0.501278566,0.662942279
E02000215,2.223148559,61.83279262,13.64823066,null,0.536927825
E02001170,0.577008461,62.47586614,3.814771608,-0.049179309,null
E02002535,0.669978386,61.99031899,0.827308054,null,null
E02003206,0.778335626,62.35075135,4.635967137,null,-0.097489656
E02003216,0.395703799,61.76884999,3.168474409,0.157534947,null
E02005000,1.630798114,61.84446947,11.4982854,-0.055126745,0.285672663
W02000214,-0.151825082,62.20987397,2.583228953,0.117658233,null
E02001156,0.974287319,62.42139364,1.821787225,null,null
E02001340,1.044563135,61.82839404,1.189714121,null,0.129932546
E02002808,2.626676839,61.96963259,25.71633381,null,null
E02003081,0.935931669,62.10236737,3.038313011,0.250387308,null
E02003592,1.575170573,61.78013213,6.708352899,1.295702157,1.053284641
E02006104,1.044563599,62.12206864,5.583749726,2.155246872,0.161375072
E02006533,0.493190714,61.86846623,3.603149315,0.444954014,null
E02006537,1.789702506,61.54412527,4.918082761,null,null
E02000781,1.450589252,62.29165952,4.626608998,null,null
E02001413,1.05675886,61.67375755,0.590812313,null,null
E02002466,0.726084747,61.78280019,1.672149629,null,0.572432437
E02006657,0.933736541,61.86148535,7.625479469,0.942128506,null
E02006925,0.489233805,61.80383315,2.233734546,null,null
E02001831,1.456703848,61.64780294,5.21029012,null,null
E02002246,0.801022548,61.51351699,3.228347094,1.092930521,null
E02002281,1.816359181,61.43796306,5.261916879,null,null
E02002793,0.888702206,62.20289219,4.994872399,null,-0.025812228
E02003797,0.329847378,61.87116496,4.716130303,0.520506942,null
E02004091,1.137641222,62.25450897,2.233419871,null,0.026335292
E02006141,1.981269624,61.52231334,11.66161206,0.1796407,0.667477389
E02006151,1.10242626,61.6674163,2.509029035,0.420881497,null
E02004254,0.491979312,61.817395,2.124904799,1.015402502,0.212604594
E02005462,1.361662845,61.98844239,6.873280947,1.390710483,0.884869517
E02006015,1.514995679,61.88151333,5.568857172,1.342661915,0.735865642
E02006313,1.704160626,62.22380846,5.23594367,1.691343612,0.231155689
W02000284,0.336450894,61.30947306,1.856515388,null,null
E02001213,1.049924515,61.25394158,5.365082456,null,null
E02001557,1.680670969,61.71819621,7.036401739,null,0.632279691
E02002272,1.626647327,61.47543247,2.404159645,null,null
E02005700,0.217583871,61.81051946,2.854500339,0.705745164,0.80470261
E02002149,0.758941552,61.28327282,2.944128962,null,null
E02002434,0.990775701,61.91206754,2.986329625,null,null
E02002747,0.060464215,61.78784261,0.987208873,0.319523416,0.433448678
E02002991,1.965015195,61.33662261,21.81795757,0.886409371,null
E02005638,0.047073982,61.15152606,1.903749519,0.974722125,null
E02005689,0.279238134,61.65767564,3.987180392,1.339512809,0.322174492
E02005799,0.872956337,62.04976785,2.784516499,0.554067378,0.488078597
E02005822,0.577949496,61.75513793,4.139211708,null,0.491504963
E02006863,0.435731455,61.06822513,2.779126541,0.002716123,-0.159452731
W02000235,0.660568725,61.70837363,3.84693971,0.055882408,0.04680844
E02000787,1.767287573,61.54273461,14.25308417,null,0.15310393
E02002038,0.857609942,61.10765475,7.41740929,null,null
E02003301,1.663490001,61.2080747,7.087032319,0.547997945,-0.094958516
E02004064,1.286305863,61.41995685,10.45346319,null,null
E02005208,2.60689303,61.40056036,19.89362616,0.669515369,null
E02006002,0.835000025,61.27691987,13.00433337,0.906891093,0.51864987
E02006390,0.538084789,61.03403068,2.219850951,0.357256689,null
E02006826,1.195690745,61.51044049,10.10213328,1.998665331,null
E02007071,0.302740886,61.53234768,2.739886571,-0.108058367,0.232787685
E02001487,1.551847908,61.58853674,4.238012829,null,null
E02002441,0.90052311,61.46568429,3.883011554,null,null
E02003119,0.72474636,61.44019413,3.231581264,0.184218348,null
E02004011,1.082868485,61.36032213,4.226294796,6.611367272,0.490965964
E02004907,1.059823935,61.68989181,6.778250086,null,null
E02006024,0.357177991,61.42276434,2.948382381,0.458570976,null
E02001333,1.713987549,61.42388136,6.939665275,null,null
E02001367,0.756581088,61.13386961,2.813547731,null,null
E02004575,1.381459633,60.83478375,7.977021471,9.240535001,0.647379097
E02004723,0.287272457,61.69432449,3.170243156,null,null
E02005070,0.533543429,61.53310845,2.605861665,0.240592153,0.27287106
E02005463,0.628655781,60.8063281,1.6283366,1.472870275,0.23144713
E02006473,0.869871594,61.42355355,7.77587781,0.908505488,null
E02006620,0.421377204,61.14847242,3.341185873,0.951809354,0.885078044
W02000265,0.518333498,61.76748731,0.876304286,null,null
E02005991,0.472559624,61.198711,7.505079865,0.644109993,0.196151799
E02006877,0.189315161,61.42185853,5.883610347,0.684345426,0.174694782
W02000355,-0.217635305,61.23461275,1.925383929,0.031244237,null
E02000911,2.128354148,61.4729661,9.504745179,null,0.456335483
E02001579,0.252065425,60.77991761,3.5839064,0.259542408,-0.254024096
E02001642,0.600414116,60.72657471,5.344304317,null,null
E02005901,0.640244743,60.74724697,3.473199837,0.346901507,0.125747699
E02000806,0.715860671,61.25231547,4.89659029,null,0.380520209
E02001151,0.782555178,60.93847926,3.344483806,0.643579424,null
E02002059,1.57209425,61.17812664,6.946729566,null,null
E02002243,1.387029356,60.73778901,3.345610099,null,null
E02003405,2.222272261,60.67390016,12.66383615,null,null
E02004908,0.367317286,61.08011196,6.421382191,-0.22323142,null
E02001185,0.852561572,60.6033347,2.383374738,-0.101670322,null
E02002449,0.712390675,60.86319479,1.798306992,0.322130006,null
E02004301,0.697625891,61.36576022,2.593358654,-0.270478475,null
E02006507,1.156424301,61.07725322,8.09502062,3.315244386,0.967103112
E02006548,1.208715452,61.25452462,4.218406747,0.237177926,null
W02000244,0.276588123,61.03516173,4.754532769,0.965874647,0.493677653
E02001011,0.698566842,60.53863998,4.976047735,0.047618483,null
E02003200,1.470481353,61.28761176,3.153645367,null,null
E02005479,1.261672664,61.05681878,5.365622434,0.935979843,null
W02000268,0.65551227,60.71414804,1.843277322,0.567238408,null
E02000073,0.65436214,60.88282481,1.214677081,null,null
E02001728,0.50685931,61.28358511,3.646946772,null,-0.18570792
E02002020,1.620306225,61.00740213,5.028141667,null,null
E02002536,0.17531641,60.29495973,3.808905336,null,null
E02004634,0.475824717,61.20573335,5.785244967,6.315902931,0.303514704
E02005237,0.714173782,60.50481063,4.94815302,0.347479143,0.535854131
E02005739,0.808919764,61.26027628,2.29502097,1.092151079,null
E02006815,0.687070047,60.73612033,2.471150743,null,null
E02001282,1.018876237,60.94548152,6.195819897,null,null
E02002106,0.728320317,60.32089253,2.912355601,0.129569345,0.718931917
E02003281,1.353448417,60.58688303,5.162060069,null,null
E02003820,0.375759922,60.8794641,3.267524452,0.463990864,0.617310774
E02005221,1.538293902,60.49138704,2.776009876,2.310646536,-0.046962395
E02005878,0.807147391,60.21715672,10.03613244,null,-0.174924653
E02005887,0.986831048,60.45522496,7.833101266,null,null
E02000480,1.691671114,60.13176225,11.02594907,null,null
E02001600,1.031119284,60.54958355,2.875385392,0.624067088,-0.184531706
E02001714,0.118162724,60.79073672,1.348332749,null,null
E02001755,0.764814834,60.22239279,5.877238894,null,null
E02002609,0.605731036,60.88889081,6.270710937,null,null
E02002967,0.233096117,60.87459215,3.736113414,null,null
E02003287,0.492097486,60.44859932,4.181585066,null,null
E02003414,1.520740136,60.14027774,10.64215128,null,null
W02000176,0.724353202,60.91907187,1.115834838,0.282559123,null
E02001049,1.256963085,60.85148493,2.945316169,null,null
E02001405,0.895553546,61.01153276,2.699018255,null,0.374560251
E02004268,0.881666558,60.8049658,7.089627029,0.872868152,0.439615318
E02004311,-0.064820306,60.23999693,2.056426591,1.149351689,null
E02000751,0.999193773,60.2244269,7.415047841,null,null
E02001436,1.144629424,60.36094611,3.218926505,null,null
E02002327,1.560948231,60.55209775,2.612741581,1.225536073,0.080281462
E02003768,0.937349098,60.49560914,2.717167257,2.89383218,0.352415693
E02004389,0.972729543,60.84041636,3.250345664,1.094111716,-0.310820894
E02004734,1.244287481,60.81664748,8.941663247,0.636950702,null
E02004957,0.424366193,60.46052341,4.383206993,null,null
E02005595,0.051554586,60.27801826,3.655382924,-0.225388438,0.561822925
E02005770,0.860267304,60.31217212,1.540909535,0.764853613,0.139959138
E02005773,0.856476993,60.58177207,5.498341238,0.726845195,0.693509079
E02001710,0.757461329,60.84987681,7.02342382,null,null
E02002007,1.056888294,60.26426571,1.53969136,null,null
E02002539,0.040103384,60.33274648,1.282035553,3.1378754,0.145926462
E02004498,1.342127428,60.35050117,5.306932111,0.727275731,null
E02005633,1.197582128,60.44762959,3.912931261,0.464379462,0.550692302
E02000138,0.809033604,60.43162339,4.886677484,null,null
E02003646,0.246936432,60.64929649,4.177050071,0.040086812,null
E02003743,1.256364213,59.95652574,7.429646854,0.889945965,0.124833441
E02004105,0.350550587,60.20522903,1.764032334,0.05061019,0.111908833
E02004115,0.977479351,60.0417179,1.425217939,0.194045847,-0.277820332
E02005191,0.470286049,60.25611823,2.054538577,0.700830424,-0.047880218
E02005259,0.808010822,60.16827921,1.576184736,null,null
E02005329,1.14620776,60.73646618,4.620096319,-0.183824119,null
E02005525,1.002104704,60.38969494,3.530586085,1.936266703,0.800847529
E02001522,0.832162084,60.38866902,2.199939697,null,0.421520258
E02002615,1.09631998,60.66926628,2.214931952,null,null
E02002936,0.201167047,60.06404103,3.198928135,0.38102466,-0.098717972
E02003537,1.920166496,60.10551159,4.147110811,null,null
E02003882,0.550194002,60.25543627,2.180724452,0.622125878,null
E02004004,0.454981532,60.44184292,2.993445461,1.58303159,null
E02006544,0.870114915,60.43062862,5.007516411,3.453743198,0.256672344
E02001907,2.063289957,60.55802219,7.957423686,null,null
E02002268,2.329965856,60.05264218,9.173681399,null,0.590612811
E02002810,0.261710425,60.1920503,1.570909615,null,null
E02005082,0.643719594,59.86753905,3.263606009,5.077839656,0.302908298
E02005418,0.860982005,60.1897086,7.226545674,0.230643369,0.343471489
E02000312,1.381948138,59.9783888,8.098273768,null,0.12129529
E02001534,-0.139198263,59.58951107,2.479140591,null,-0.09996025
E02001674,0.393027916,60.48869098,3.598680295,null,null
E02002177,1.882711229,59.95454301,7.329441841,null,null
E02002586,1.177065213,59.85369409,1.505502011,null,null
E02003210,1.150076626,60.43953195,12.78503947,null,0.978767519
E02005075,0.550293628,59.51542525,4.006582728,0.317929937,0.53914048
E02005179,1.685738253,59.74464476,4.089557199,0.130224666,null
E02005325,0.142857443,60.29388243,3.399711208,2.502008881,0.123626351
E02006385,1.18420083,59.80730001,10.23651962,null,-0.170757969
E02006475,0.009956037,59.64838272,2.405703857,null,null
E02006616,1.034535326,60.49268262,2.948188489,0.591891689,null
E02002096,0.269060024,59.86197502,7.243848126,null,null
E02002916,2.064345169,59.50792411,10.60979201,0.399047311,null
E02004128,0.667187927,59.53630044,3.577891023,5.995684026,0.860224383
E02004253,0.577907214,59.91550393,3.661941076,1.467848905,0.190078319
E02005749,0.939661173,60.25802126,2.689683136,2.498768965,-0.098672478
E02006550,0.69710631,59.96013496,6.17659794,-0.192602737,0.005388638
E02000606,1.794995035,59.87793361,14.81298017,null,0.279630731
E02000785,1.53373119,59.54416387,5.502165672,null,null
E02003108,1.062994742,59.3333311,7.755636382,6.350600551,0.735386241
E02003199,1.505255876,59.70695531,2.910442413,null,null
E02003438,0.961702643,59.81885561,7.331667754,0.708334825,0.133005657
E02004462,0.567925451,59.69207654,21.37399527,0.955899925,null
E02005561,1.504629382,59.93641044,17.57790467,1.918769414,0.638685333
E02005803,0.82205161,60.18473445,5.967557623,0.206551852,0.649541481
E02001046,1.280146675,59.67989664,5.829310246,null,null
E02001315,0.284514932,59.35187489,1.859612059,0.414755898,null
E02002052,1.270661296,59.52382149,3.990586096,null,null
E02002108,0.160904884,59.64043547,3.06184149,0.93268222,null
E02003040,2.104115777,59.51076288,11.05837445,null,-0.245652581
E02003170,1.940819631,60.08463264,10.60598735,-0.100483445,null
E02003252,1.161338683,60.1628955,11.8528114,-0.282771785,null
E02003290,0.813115041,59.29982433,8.389257339,null,null
E02003695,1.259690026,59.83200758,3.134510396,0.726294029,-0.015703673
E02003972,0.534056005,59.66917058,2.05071033,0.633319876,null
E02004072,1.069226005,59.75358912,1.267547245,1.192690653,0.320435216
E02007095,0.222108669,60.00874976,2.349339913,0.817757287,0.651416021
E02003047,1.478300561,59.51522619,12.1062584,0.443170913,null
E02003273,1.009121406,59.77954666,5.031928358,null,null
E02005592,1.152297042,59.82581594,5.286319436,null,null
E02006171,0.917915836,59.89462019,2.965939507,0.000937275,null
E02006431,0.381230448,59.39663175,9.156962418,1.058769616,0.920510506
E02006803,0.684708197,59.52096274,2.784020708,null,null
E02003271,0.239833089,59.78215512,3.449562646,null,null
E02003822,1.117947719,59.08212228,2.705928092,10.64907007,1.276762123
