areacd,value,value2
E02005674,12,0.49713906
E02005675,13,2.077704122
E02005676,5,1.613773877
E02005678,4,1.713291513
E02005679,13,0.398525833
E02005680,3,1.775040781
E02005681,8,1.061150764
E02005682,2,1.663145764
E02005683,1,2.151702127
E02005684,3,1.845380828
E02005685,8,1.063566593
E02005686,4,0.674146894
E02005688,4,0.620887227
E02005689,9,1.522817569
E02005691,9,2.21356461
E02005693,9,2.491627872
E02005695,8,1.591100213
E02005696,7,0.314952526
E02005697,8,0.536512788
E02005698,5,2.058621609
E02005699,9,0.692700465
E02005700,10,2.641269673
E02005701,3,0.895125397
E02005702,3,1.259845513
E02005703,11,2.348173644
E02005704,11,0.333965893
E02005705,2,2.860035924
E02005706,1,1.152268784
E02005707,10,0.115452199
E02005708,11,0.268460687
E02005709,12,1.792707751
E02005710,11,1.374821042
E02005711,6,2.919531859
E02005712,13,0.264255544
E02005713,4,2.260376382
E02005714,10,2.237293575
E02005715,7,2.303251441
E02005716,7,2.973547571
E02005717,6,2.373976172
E02005718,9,2.325603241
E02005719,11,1.350083942
E02005720,5,2.207680105
E02005721,7,2.043620413
E02005722,2,2.290568817
E02005723,13,1.606541178
E02005724,11,2.060554454
E02005725,12,0.054537611
E02005727,5,1.376279572
E02005728,1,2.971309554
E02005729,3,2.929510654
E02005730,8,0.881218303
E02005731,6,2.841712703
E02005732,13,1.680653167
E02005734,4,2.03742559
E02005735,1,1.076273135
E02005736,6,2.675114132
E02005739,3,1.141671208
E02005740,12,2.443638937
E02005741,4,1.259427531
E02005742,8,2.086562616
E02005743,10,2.906375254
E02005744,3,0.519001332
E02005745,6,2.87075472
E02005746,7,2.09475458
E02005747,5,2.015857241
E02005748,10,1.31006409
E02005749,6,2.111294995
E02005750,4,1.0406282
E02005751,6,1.425164285
E02005752,7,1.468156132
E02005753,4,1.970538692
E02005754,1,2.062716328
E02005755,7,1.096372719
E02005756,2,0.947202221
E02005757,13,0.373237751
E02005758,12,2.380615528
E02005759,4,1.034082199
E02005761,3,1.373996479
E02005762,1,2.497815012
E02005764,1,2.421717708
E02005765,5,0.522635066
E02005767,6,1.353562155
E02005768,4,2.939174322
E02005769,9,0.40948381
E02005771,5,1.907509024
E02005773,9,0.767648686
E02005774,11,1.87643602
E02005775,6,1.548431548
E02005776,8,1.442580791
E02005777,10,2.911222589
E02005778,5,2.54266415
E02005779,5,2.932193229
E02005780,13,1.143216417
E02005781,5,2.174576796
E02005782,13,0.008938736
E02005783,2,2.011136562
E02005784,6,0.730878551
E02005785,7,0.491689505
E02005786,3,2.112357067
E02005787,8,2.616833616
E02005788,2,2.464993559
E02005789,7,2.803065082
E02005790,2,2.172178495
E02005794,5,0.293599283
E02005795,5,2.117129028
E02005797,4,1.854924049
E02005798,8,2.212611239
E02005799,12,1.319167249
E02005800,8,1.235648357
E02005802,9,0.175105273
E02005803,8,2.520803015
E02005804,5,0.370095867
E02005806,10,1.770626543
E02005807,7,0.054345412
E02005809,11,2.554380505
E02005813,5,1.326551694
E02005815,5,2.822546225
E02005816,1,1.336034877
E02005817,12,2.02571509
E02005818,12,2.006301747
E02005819,2,2.812303322
E02005820,1,1.709297972
E02005821,5,0.213517666
E02005822,5,2.417735327
E02005823,13,2.843111697
E02005824,3,2.169756002
E02005825,13,0.559212053
E02005826,10,0.380449163
E02005827,2,1.099459806
E02005828,13,2.080309689
E02005829,11,1.521957668
E02005830,2,2.060115529
E02005831,4,2.518190315
E02005832,4,2.3177335
E02005833,9,2.017132488
E02005834,10,2.171558418
E02005838,12,1.103045508
E02005840,5,1.885943765
E02005843,1,0.281548258
E02005847,9,2.335689431
E02005848,11,1.392543771
E02005850,4,0.761152195
E02005851,12,0.366768494
E02005852,1,0.181606268
E02005853,6,0.089985859
E02005856,10,2.866510374
E02005857,6,1.934671504
E02005860,7,0.261419388
E02005861,10,0.139149049
E02005862,8,2.880555744
E02005864,5,2.000134559
E02005865,3,0.25395507
E02005866,12,1.814145583
E02005868,5,1.524197198
E02005869,10,1.418127501
E02005870,9,1.52323865
E02005871,8,2.980411831
E02005872,10,2.737213803
E02005873,2,0.084317869
E02005874,11,1.743526418
E02005875,1,0.084582491
E02005876,1,1.160575023
E02005877,6,1.811986719
E02005878,11,1.10067529
E02005879,6,2.988703403
E02005881,6,1.266593801
E02005882,12,0.746333333
E02005883,2,1.577897922
E02005884,13,2.093558607
E02005885,10,2.523479622
E02005886,4,1.512055851
E02005887,9,0.254943283
E02005888,10,1.562408929
E02005889,10,0.958535698
E02005890,7,0.050749118
E02005891,9,0.587441402
E02005892,7,0.545890439
E02005893,4,0.050399061
E02005894,5,2.295977859
E02005897,11,0.551893853
E02005898,4,0.992170969
E02005899,4,2.513867914
E02005900,3,2.62598869
E02005901,9,1.882553392
E02005902,5,0.78749375
E02005903,8,2.282246475
E02005904,8,1.028409616
E02005905,10,1.703272903
E02005906,10,2.058749163
E02005907,7,0.867040447
E02005909,12,2.474616994
E02005911,6,2.728315932
E02005913,3,2.36423501
E02005914,1,1.397272249
E02005915,5,0.525649201
E02005916,2,0.821383553
E02005917,2,2.091495177
E02005918,10,2.836675801
E02005919,5,1.402989886
E02005920,9,2.266550069
E02005921,13,1.244342837
E02005922,4,1.499369051
E02005923,10,0.486100053
E02005924,12,0.343328242
E02005925,8,1.361998434
E02005926,1,0.397599944
E02005927,13,1.522693215
E02005928,10,0.551673696
E02005929,5,2.289783094
E02005930,12,1.62025571
E02005931,2,1.93905765
E02005933,9,1.733501895
E02005934,3,1.48187462
E02005935,13,1.034056478
E02005936,4,0.788232698
E02005937,12,2.786581844
E02005938,12,0.730168887
E02005939,2,2.260781269
E02005940,10,2.390327575
E02005941,10,0.779874527
E02005943,7,0.665904083
E02005944,5,0.706558711
E02005945,10,1.280006372
E02005946,4,0.47757776
E02005947,4,1.600570469
E02005948,6,1.309062092
E02005949,9,2.95128682
E02005951,13,2.553055633
E02005952,10,1.980676678
E02005953,12,1.743202412
E02005954,5,2.299534288
E02005955,4,1.679226086
E02005956,4,0.482251933
E02005957,6,0.227132399
E02005959,10,0.937031114
E02005960,4,0.650813786
E02005961,13,0.340343335
E02005962,8,0.746575814
E02005963,10,0.447571232
E02005964,7,1.909617097
E02005965,10,0.44026172
E02005967,2,0.189731444
E02005968,13,1.227350355
E02005969,6,2.732715509
E02005970,9,1.309772377
E02005971,4,1.098235809
E02005972,11,2.940298068
E02005973,3,2.192466973
E02005974,4,1.379631439
E02005975,13,0.293030338
E02005976,10,2.90925589
E02005977,12,2.707130081
E02005978,6,2.612054471
E02005979,10,1.624207597
E02005980,13,2.217261262
E02005981,3,1.677329469
E02005983,3,2.584846622
E02005984,9,2.457811857
E02005985,2,1.56922925
E02005986,9,1.808565441
E02005987,12,0.285562042
E02005988,10,1.83415279
E02005991,7,1.331039223
E02005992,12,1.728556724
E02005993,9,1.463979422
E02005994,3,1.655169709
E02005995,6,0.912564124
E02005996,12,1.560591359
E02005997,6,1.418028291
E02005998,5,0.614714857
E02005999,13,1.298487435
E02006000,8,0.295734882
E02006001,2,1.72535019
E02006002,9,1.226790427
E02006004,8,0.160956457
E02006005,5,2.933768568
E02006006,9,1.766667113
E02006007,7,0.924855363
E02006009,1,2.979463183
E02006010,5,0.146836706
E02006011,9,2.202851394
E02006015,8,1.581824725
E02006016,2,1.808170884
E02006017,2,1.692206404
E02006018,8,1.329499112
E02006019,5,2.403017901
E02006020,4,2.802716659
E02006021,6,2.419179413
E02006022,4,2.617372124
E02006023,13,1.559843686
E02006024,13,0.119092128
E02006026,11,0.451055578
E02006028,9,2.981467504
E02006029,7,2.986092091
E02006030,3,0.848003277
E02006031,11,0.55623857
E02006032,1,1.776350911
E02006033,8,0.609816453
E02006034,13,2.439767876
E02006036,7,2.789443457
E02006037,2,0.240357513
E02006039,13,2.700001605
E02006041,7,1.344859569
E02006042,10,0.592308638
E02006043,12,0.248554685
E02006045,6,0.44627444
E02006046,13,2.547052119
E02006047,11,2.772911072
E02006048,4,0.72579053
E02006051,1,1.891335756
E02006052,13,0.31433942
E02006054,10,1.758892295
E02006056,3,1.297314894
E02006060,8,1.553325099
E02006062,12,0.049781334
E02006069,6,2.414704288
E02006071,10,0.106210787
E02006076,6,1.872083388
E02006077,13,0.472722953
E02006095,2,0.068598346
E02006111,3,2.879639505
E02006118,7,0.111522798
E02006119,3,0.072100414
E02006120,2,0.356242231
E02006122,11,2.236052385
E02006123,7,1.372081399
E02006124,5,0.041081169
E02006125,9,0.457584928
E02006126,12,1.491008363
E02006127,13,1.25115448
E02006128,6,1.409593272
E02006129,10,0.788588035
E02006130,10,2.05833905
E02006131,11,2.341880121
E02006132,10,0.745631929
E02006133,6,2.740846757
E02006134,7,2.268869104
E02006135,8,1.320647209
E02006136,1,0.186617124
E02006137,7,1.402908149
E02006138,8,1.361395586
E02006139,7,0.905394023
E02006140,7,2.491362552
E02006141,6,1.221598494
E02006142,8,0.11539443
E02006143,1,1.475945885
E02006144,7,1.54358423
E02006145,8,2.652777137
E02006146,9,2.099252354
E02006147,6,1.481401956
E02006148,13,2.723969156
E02006149,13,0.312782565
E02006150,1,2.133464096
E02006151,5,1.271545492
E02006152,12,2.196703618
E02006153,9,0.591984408
E02006154,5,0.786350133
E02006155,13,2.033357333
E02006156,7,2.578820508
E02006157,6,2.972917295
E02006158,5,2.33842056
E02006159,2,1.165694803
E02006160,3,1.273441704
E02006161,10,0.769275396
E02006162,7,1.445357095
E02006163,4,0.614642605
E02006164,9,0.965062156
E02006165,4,0.544013661
E02006166,9,2.680468583
E02006167,1,2.481068365
E02006168,2,0.412269521
E02006169,12,0.248588665
E02006170,6,0.92539098
E02006171,7,0.754378058
E02006172,8,0.004990103
E02006173,12,0.775340107
E02006174,8,2.380872047
E02006175,8,1.504387292
E02006176,7,0.903015093
E02006177,11,2.453776173
E02006179,9,2.381813913
E02006180,13,1.650676192
E02006181,1,2.56813925
E02006182,11,0.783081701
E02006183,3,2.390403613
E02006184,5,0.650533627
E02006186,12,0.911986356
E02006188,12,0.439216432
E02006189,12,2.826810587
E02006190,4,2.499275489
E02006191,8,0.450874398
E02006192,12,2.940812899
E02006193,7,1.254222375
E02006194,2,2.96519677
E02006196,1,0.809142387
E02006197,13,2.499632109
E02006198,11,0.8604791
E02006199,11,2.278325975
E02006200,11,0.225944615
E02006201,4,0.252968763
E02006202,4,2.717079824
E02006203,6,2.585813142
E02006204,3,1.794695934
E02006205,2,2.072189257
E02006206,13,2.529629352
E02006207,3,0.144745844
E02006208,5,0.905373334
E02006209,4,0.931090799
E02006210,2,0.512881878
E02006211,3,2.015783237
E02006212,8,0.431001679
E02006214,5,2.227239732
E02006215,5,0.395439586
E02006216,11,1.486134359
E02006217,9,2.902757478
E02006218,3,1.046164289
E02006219,6,2.235508206
E02006220,1,1.307154187
E02006221,3,1.177567918
E02006222,13,1.551377219
E02006223,9,0.661491108
E02006224,12,2.834531692
E02006225,1,0.30881286
E02006226,7,2.47145736
E02006227,10,0.362589546
E02006228,7,1.837415323
E02006229,12,2.938269057
E02006231,12,2.015715597
E02006232,1,0.219630278
E02006233,8,1.526263011
E02006234,12,0.009916113
E02006235,8,1.550681904
E02006236,12,0.357355677
E02006237,3,2.294348889
E02006238,9,1.158334479
E02006246,10,0.339140441
E02006247,3,0.604849225
E02006248,7,1.231717235
E02006249,6,1.787031253
E02006250,8,2.225403169
E02006251,6,2.652052637
E02006252,2,1.723912008
E02006253,8,1.804663555
E02006254,11,1.76896974
E02006255,6,1.010002422
E02006256,12,0.837479634
E02006257,13,1.577023763
E02006258,5,1.544955531
E02006260,8,2.510677475
E02006261,9,0.412032881
E02006263,13,0.797606793
E02006265,3,1.885156515
E02006266,12,0.719787113
E02006267,7,0.811322604
E02006268,1,0.265352263
E02006269,7,0.019094217
E02006270,6,1.64411534
E02006272,13,0.694227022
E02006273,5,1.944509809
E02006274,5,0.911191643
E02006276,11,1.315140189
E02006278,4,1.327303347
E02006280,7,0.454400165
E02006281,13,1.700367218
E02006283,2,1.546582456
E02006284,4,1.580054221
E02006285,11,2.020866325
E02006286,1,0.358711528
E02006288,11,0.567064813
E02006289,1,0.692950203
E02006290,12,1.76629267
E02006291,4,2.707784618
E02006292,7,2.281840642
E02006293,10,0.0388348
E02006294,7,0.698018324
E02006295,8,0.298667833
E02006296,1,2.088409769
E02006297,3,0.486224809
E02006298,5,0.068113719
E02006299,12,2.580931385
E02006300,12,2.215775987
E02006301,11,2.877238134
E02006302,7,1.04831318
E02006303,1,0.611274556
E02006304,1,2.212543048
E02006305,7,1.227464726
E02006306,12,2.043881982
E02006307,8,0.582947842
E02006308,1,2.456166539
E02006309,2,1.331576537
E02006310,13,2.039463775
E02006311,6,0.81177617
E02006312,13,1.408665942
E02006314,3,1.268348249
E02006316,7,0.280980038
E02006317,10,1.416664338
E02006318,3,2.834566623
E02006319,9,2.635408704
E02006320,7,2.46210812
E02006321,12,2.612647897
E02006322,13,0.640500117
E02006323,10,1.659230706
E02006324,10,1.818966085
E02006325,7,2.09065445
E02006326,13,1.71599381
E02006327,5,0.437021256
E02006328,2,2.405045623
E02006329,3,1.362891145
E02006330,9,2.432999196
E02006331,2,0.885176149
E02006332,3,0.704870967
E02006333,5,1.954383635
E02006334,6,1.170672611
E02006335,2,2.398951772
E02006336,9,1.411294752
E02006337,11,2.95720449
E02006338,7,2.557895163
E02006339,12,0.389191575
E02006341,6,1.939164365
E02006342,6,2.257669876
E02006343,11,0.168249268
E02006344,3,0.931894872
E02006345,5,1.828749171
E02006346,3,2.278411235
E02006347,13,0.323432209
E02006348,7,1.098639625
E02006349,4,1.304238622
E02006350,3,2.135343321
E02006351,7,0.938540442
E02006352,5,2.210753578
E02006353,9,1.439947312
E02006354,11,0.745918688
E02006355,2,1.751924899
E02006356,1,0.921990737
E02006357,4,2.41053306
E02006358,11,0.100110794
E02006359,1,1.508852892
E02006360,3,1.266445992
E02006361,2,0.232360125
E02006362,10,2.216194895
E02006363,6,0.637390923
E02006365,9,0.508993924
E02006366,1,2.792106879
E02006367,11,0.304068103
E02006368,11,2.119548252
E02006369,8,1.517010756
E02006370,6,2.809820529
E02006371,2,1.044188044
E02006372,4,0.022827261
E02006373,10,2.797078425
E02006374,6,1.840370055
E02006375,12,1.764477064
E02006376,10,2.967491785
E02006377,5,2.499543995
E02006378,13,1.007708664
E02006379,5,0.722127835
E02006380,4,0.646842514
E02006381,4,1.036068867
E02006382,8,0.735675194
E02006383,10,0.886361059
E02006384,10,1.533177986
E02006385,4,2.424500377
E02006386,6,1.131157987
E02006387,13,2.482612488
E02006388,8,0.035100289
E02006389,11,1.421729611
E02006390,7,0.352345385
E02006391,7,2.799976296
E02006392,9,1.892170997
E02006393,8,1.110744106
E02006394,6,2.771376284
E02006395,10,2.816731566
E02006396,6,0.838168596
E02006397,6,1.781220268
E02006398,3,1.497151071
E02006399,13,0.044978463
E02006400,13,1.723598588
E02006401,2,1.900352791
E02006402,5,1.043751544
E02006403,11,1.38426304
E02006404,11,0.041293826
E02006405,12,1.879283245
E02006407,2,2.874048496
E02006408,6,0.17393806
E02006409,3,1.739865378
E02006410,1,2.215965241
E02006411,1,0.786593658
E02006412,12,0.151644722
E02006413,1,0.899586115
E02006414,12,1.411527314
E02006416,1,0.860239375
E02006417,12,2.945644281
E02006418,12,1.162350543
E02006419,8,2.25015832
E02006420,7,1.708136354
E02006421,13,1.134425852
E02006422,11,0.918020596
E02006423,8,1.708839437
E02006424,2,0.288628856
E02006425,8,2.852663773
E02006426,11,2.585027205
E02006427,11,1.577425987
E02006429,5,1.312717337
E02006430,2,1.801077094
E02006431,11,1.952160854
E02006432,3,1.551303901
E02006433,12,1.567861599
E02006434,1,2.400752753
E02006435,6,2.947557419
E02006436,5,1.891581937
E02006437,4,1.482111585
E02006438,7,0.032543804
E02006439,10,1.338980947
E02006441,7,0.573909462
E02006442,8,0.254308202
E02006443,4,0.388219077
E02006444,8,1.705827482
E02006445,11,1.783574178
E02006446,3,0.426058716
E02006447,4,1.938157861
E02006448,9,1.155004414
E02006450,11,0.136265871
E02006451,5,2.454911395
E02006453,2,1.85373164
E02006454,9,2.47372541
E02006455,3,0.430653836
E02006456,11,1.547699348
E02006457,13,2.942291511
E02006458,2,0.007682941
E02006459,10,2.157356056
E02006460,5,2.064697993
E02006461,10,0.647156991
E02006462,3,0.80314178
E02006463,10,0.129530038
E02006464,1,1.09656368
E02006465,3,0.732484669
E02006467,9,2.625576995
E02006468,1,0.690466122
E02006469,5,0.992912185
E02006470,8,1.793327369
E02006471,7,2.775705589
E02006472,2,2.992728699
E02006473,9,0.587725048
E02006474,6,1.409019648
E02006475,9,1.871733857
E02006476,9,2.050875169
E02006477,7,1.617856736
E02006478,4,1.483384501
E02006479,8,2.972512015
E02006480,11,2.802663783
E02006481,9,1.712760488
E02006482,11,2.241110383
E02006483,13,0.158176785
E02006484,2,0.215528302
E02006485,4,2.109337843
E02006486,2,2.549917409
E02006487,9,2.856588458
E02006488,5,1.769232801
E02006489,9,0.141538901
E02006490,9,0.22327402
E02006492,2,2.718529528
E02006494,13,0.615019544
E02006495,4,0.991035043
E02006496,4,2.854253336
E02006500,10,1.316383681
E02006501,4,2.197140961
E02006502,3,2.710804907
E02006503,9,1.810336784
E02006504,3,1.301018984
E02006505,12,0.560533272
E02006506,5,0.846965431
E02006507,1,0.024083485
E02006508,10,2.59179289
E02006509,13,0.898352679
E02006510,1,0.727320952
E02006511,13,2.983868275
E02006512,5,2.131925383
E02006513,11,1.551515845
E02006514,12,1.754479768
E02006515,7,1.171943175
E02006516,1,2.631111659
E02006517,2,2.483260205
E02006518,12,1.823247645
E02006519,4,2.569067927
E02006520,8,2.983938941
E02006521,8,0.934500519
E02006522,10,2.529806382
E02006523,3,2.832803076
E02006524,10,1.669606989
E02006525,1,1.182754695
E02006526,8,0.880606371
E02006527,13,2.47457181
E02006528,11,0.147256917
E02006529,12,2.679959508
E02006530,10,0.693873898
E02006531,11,1.63792602
E02006533,6,2.953112373
E02006534,12,1.972691961
E02006535,13,0.318331899
E02006536,5,1.234744418
E02006538,4,1.928081317
E02006539,7,0.069567422
E02006540,1,1.177855753
E02006541,11,1.54479012
E02006543,12,2.628505211
E02006546,12,0.152450569
E02006548,11,0.894142732
E02006550,8,2.837364834
E02006552,7,1.64039806
E02006558,5,0.219384748
E02006561,10,1.782905398
E02006562,5,0.064516946
E02006565,8,1.223344453
E02006568,8,1.920071027
E02006569,7,1.617922152
E02006570,1,2.802368134
E02006573,11,0.417923537
E02006575,13,1.81722302
E02006576,9,2.145306285
E02006577,3,1.723118934
E02006578,7,2.361032902
E02006579,7,1.851920617
E02006580,11,0.361606707
E02006581,13,2.9152207
E02006582,6,1.668707172
E02006583,11,0.908433248
E02006584,1,1.078487148
E02006585,11,2.573362589
E02006587,12,2.272268544
E02006588,6,1.103319612
E02006589,8,1.431887433
E02006590,4,0.934380763
E02006591,5,1.25216342
E02006592,6,1.731283928
E02006593,13,0.427688203
E02006594,3,2.757216263
E02006595,2,0.327188589
E02006596,3,1.126134405
E02006597,8,2.647307953
E02006598,6,2.550339847
E02006599,7,0.860736917
E02006600,13,1.619026627
E02006601,12,1.665735177
E02006602,7,1.826208898
E02006603,9,0.235683222
E02006604,2,0.445531217
E02006605,11,0.45822736
E02006606,4,0.499194259
E02006607,8,1.022060239
E02006608,4,2.571168063
E02006610,7,2.333744751
E02006611,3,2.129942453
E02006612,13,0.52879457
E02006613,3,2.23044845
E02006614,4,1.759487108
E02006615,8,2.051288378
E02006616,6,0.986716669
E02006617,1,1.775245775
E02006618,5,2.099669925
E02006619,12,0.743266352
E02006620,11,1.06883409
E02006621,8,1.748054948
E02006622,1,2.252799999
E02006623,2,2.476668
E02006624,5,0.265809547
E02006625,2,1.66952221
E02006626,11,1.696347679
E02006627,7,1.309069206
E02006630,1,1.419945547
E02006631,12,2.548526563
E02006633,13,1.068436861
E02006634,8,0.866624486
E02006635,11,1.652922823
E02006636,6,1.282709594
E02006637,5,0.917766996
E02006638,2,2.522104543
E02006639,8,1.078315687
E02006640,1,2.976388106
E02006641,1,1.438923231
E02006642,2,2.508734674
E02006643,7,1.140792278
E02006644,2,1.964482472
E02006645,13,0.418263553
E02006646,2,2.606997807
E02006647,11,2.874986114
E02006648,1,2.442081806
E02006649,11,2.373873332
E02006650,13,1.933072265
E02006652,7,0.849970895
E02006653,2,2.940565862
E02006654,11,0.143553389
E02006655,8,1.036732931
E02006656,1,2.972300781
E02006657,6,0.959864176
E02006658,2,0.334552727
E02006659,3,1.639903095
E02006660,4,2.485118607
E02006662,11,1.470106556
E02006663,3,0.989114316
E02006664,5,2.812202962
E02006665,6,0.215224248
E02006666,5,0.637883336
E02006667,2,1.764598728
E02006668,6,2.870043523
E02006669,5,2.292850823
E02006670,12,2.058955043
E02006671,1,1.032879375
E02006672,2,2.472622278
E02006673,1,2.227034886
E02006674,12,2.737268673
E02006675,3,2.952555793
E02006677,2,0.155897206
E02006678,12,1.77084553
E02006679,9,1.179326825
E02006680,7,0.689260358
E02006681,12,1.657410212
E02006683,11,2.450988764
E02006684,8,1.211035953
E02006688,13,1.315165084
E02006689,4,2.823576908
E02006690,8,1.35628068
E02006691,7,2.195153071
E02006692,11,1.366033408
E02006693,4,1.708226025
E02006694,4,0.208489471
E02006695,7,1.125588827
E02006696,12,2.748333578
E02006697,9,2.81249372
E02006698,8,0.145561867
E02006699,8,1.348615362
E02006700,5,2.808807223
E02006702,5,1.360979331
E02006703,4,1.287562832
E02006704,13,1.035580992
E02006705,12,2.96836561
E02006706,5,0.848805744
E02006708,10,2.505717174
E02006711,1,0.686132948
E02006712,6,0.866557326
E02006713,3,0.902404047
E02006714,1,2.884275629
E02006715,13,2.588803434
E02006716,3,0.928000456
E02006717,7,2.06402009
E02006718,13,2.547616227
E02006719,2,0.438186717
E02006720,12,2.989661652
E02006721,3,1.10277169
E02006723,5,0.477990606
E02006724,2,1.995530044
E02006725,7,1.163825036
E02006726,1,0.909390412
E02006727,7,2.277936065
E02006728,8,0.306102775
E02006729,11,1.177031852
E02006730,10,1.645318101
E02006731,5,1.059648373
E02006732,9,1.82068448
E02006733,11,2.99311073
E02006734,8,0.734536346
E02006735,8,1.538571495
E02006736,1,1.416956863
E02006737,7,2.799840965
E02006738,7,0.703325977
E02006739,8,0.365797589
E02006740,4,2.554035361
E02006741,12,0.532358119
E02006742,3,0.669946757
E02006743,12,1.566728955
E02006744,2,1.637112217
E02006745,13,1.744656837
E02006746,8,0.59200885
E02006747,1,2.52177292
E02006748,6,2.521496608
E02006749,8,2.312635098
E02006750,7,0.865034439
E02006751,4,0.591599035
E02006752,9,0.692038346
E02006754,2,1.406398741
E02006755,2,0.303928357
E02006756,5,2.245362055
E02006757,1,2.564156286
E02006758,6,0.519260903
E02006759,11,2.744863503
E02006760,3,1.85303957
E02006761,1,1.534823561
E02006762,5,1.283398251
E02006763,6,0.469238814
E02006764,8,0.66532558
E02006765,1,1.41468332
E02006766,8,2.661024376
E02006767,10,0.348548382
E02006768,11,0.380157071
E02006769,5,0.759009837
E02006772,6,2.525781547
E02006773,3,1.53849451
E02006775,8,2.027665089
E02006776,1,0.669039628
E02006777,12,0.543546583
E02006778,11,2.255440157
E02006780,3,0.480337057
E02006782,6,1.527356352
E02006783,13,0.880171784
E02006784,12,1.77770581
E02006785,8,2.054250806
E02006787,4,0.586861377
E02006788,1,1.709087459
E02006789,6,1.140556879
E02006790,7,2.543755194
E02006792,1,1.905249846
E02006793,2,0.580387598
E02006794,7,2.022241912
E02006795,8,1.032005651
E02006796,1,2.608624166
E02006798,8,1.087759265
E02006799,1,1.519607407
E02006800,1,0.892413526
E02006802,7,1.567330864
E02006803,1,1.070955409
E02006804,13,1.485238277
E02006805,10,0.99734013
E02006806,8,0.08891633
E02006807,6,2.99687019
E02006808,1,1.47209913
E02006809,12,1.965749215
E02006810,4,1.357955123
E02006811,10,1.843091854
E02006812,5,2.631058862
E02006813,2,0.829972302
E02006814,6,0.013482303
E02006815,8,2.155457952
E02006816,7,1.880937774
E02006818,4,2.791165558
E02006819,13,1.563244471
E02006820,13,1.874518329
E02006821,6,2.989620247
E02006822,10,0.076867853
E02006823,7,0.240769332
E02006824,9,2.110101277
E02006825,6,1.809487311
E02006826,1,1.696743315
E02006827,1,0.009928209
E02006828,6,2.957620338
E02006829,8,2.832397865
E02006831,3,0.578189459
E02006833,9,2.189296866
E02006834,4,0.805372935
E02006835,6,0.960751038
E02006836,7,0.014798636
E02006837,5,1.31374737
E02006839,12,1.747418913
E02006841,12,0.528292672
E02006842,8,2.063946587
E02006843,9,0.912654954
E02006845,12,1.329167953
E02006847,3,2.280500294
E02006848,2,1.523879902
E02006849,5,1.427624975
E02006850,3,2.74029059
E02006853,3,1.275270701
E02006855,8,0.326867074
E02006856,4,1.347434284
E02006858,8,1.928445675
E02006859,6,2.083733243
E02006860,12,0.749077126
E02006861,6,0.098795687
E02006862,1,1.146370066
E02006868,6,1.546795301
E02006869,12,0.451280555
E02006870,7,1.663510145
E02006871,2,0.691250836
E02006872,2,2.2643144
E02006873,4,2.356471632
E02006874,11,2.219469924
E02006876,4,1.823330782
E02006877,9,2.740478988
E02006878,5,0.686888937
E02006879,12,1.54479117
E02006880,10,0.056296446
E02006881,8,2.718000632
E02006882,2,1.490145574
E02006883,2,0.280695963
E02006884,5,0.280509253
E02006885,6,2.910632963
E02006886,1,1.096910887
E02006888,4,0.956167899
E02006892,7,2.48703621
E02006893,4,2.726149113
E02006895,3,2.426942963
E02006897,3,0.588146182
E02006898,10,0.201699917
E02006899,11,0.530716053
E02006900,8,1.351762486
E02006901,2,0.525021293
E02006903,9,0.602057412
E02006905,9,0.742360268
E02006906,13,2.680810216
E02006909,8,1.523269919
E02006910,6,1.755530407
E02006911,3,2.489823297
E02006913,7,1.454740972
E02006915,6,1.175324789
E02006916,13,0.995855963
E02006918,7,2.455027352
E02006919,11,2.56650747
E02006920,10,0.791481753
E02006921,4,0.261964929
E02006922,11,2.974028808
E02006924,12,0.643500449
E02006925,6,2.09782852
E02006926,8,2.659241737
E02006927,13,0.161461292
E02006928,11,0.558834111
E02006929,7,2.052573395
E02006930,10,0.724220198
E02006931,5,0.476812252
E02006932,3,0.081004027
E02000126,10,2.62248903
E02000168,6,2.024950108
E02000171,5,2.572268727
E02000172,11,1.791723087
E02000190,3,1.654623432
E02000192,1,2.616847664
E02000248,11,0.811018051
E02000250,4,1.668949919
E02000253,4,1.671058234
E02000256,9,2.993098617
E02000259,1,2.911110535
E02000262,3,2.190679081
E02000265,1,1.791432384
E02000267,9,1.602102672
E02000268,5,0.035966546
E02000269,11,1.705631448
E02000271,2,1.249126454
E02000272,11,0.195687231
E02000276,7,1.183393237
E02000372,4,0.386466637
E02000514,6,0.676771417
E02000520,2,2.785369761
E02000528,4,1.6438244
E02000531,9,0.785441231
E02000533,11,0.318219001
E02000534,7,0.658987412
E02000548,7,1.88344209
E02000561,4,1.527216336
E02000564,11,2.036805087
E02000570,3,2.563891137
E02000574,7,0.121494955
E02000870,9,1.375301746
E02000872,8,2.548032832
E02000965,10,2.462056376
E02000967,3,2.37616635
E02000969,3,2.522945214
E02000975,2,1.641188993
E02001099,10,2.334237352
E02001316,13,2.624945479
E02001445,6,1.602415258
E02001510,13,1.346489345
E02001513,2,0.384960722
E02001518,11,1.51482008
E02001522,11,2.539868774
E02001523,3,2.417097654
E02001527,4,2.608909287
E02001530,6,2.227466592
E02001547,5,0.097792052
E02001548,2,2.721051871
E02001549,1,1.109982054
E02001550,12,0.302514959
E02001557,13,1.025787751
E02001558,10,0.951063971
E02001560,2,1.892191693
E02001561,3,2.23437163
E02001563,2,2.047493402
E02001566,11,2.178260145
E02001571,13,2.672320715
E02001572,8,0.147106386
