MSOA11CD,07/03/2020,14/03/2020,05/03/2020,28/03/2020,04/04/2020,11/04/2020,18/04/2020,25/04/2020,02/05/2020,09/05/2020,16/05/2020,23/05/2020,30/05/2020,13/06/2020
E02000660,,7,5,5,5,9,,,,,,,,
E02000661,,6,5,5,7,9,,,,,,,,
E02000662,,7,5,10,5,9,,,,,,,,
E02000663,,7,5,5,5,9,,,,,,,,
E02000664,,,5,5,5,9,,,,,,,,
E02000665,,,5,5,5,9,,,,,,,,
E02000666,,7,5,5,5,9,,,,,,,,
E02000667,,7,5,5,5,9,,,,,,,,
E02000668,,6,5,5,5,9,,,,,,,,
E02000613,,,5,5,5,9,,,,,,,,
E02000670,,,5,5,5,9,,,,,,,,
E02000671,,7,5,10,5,9,,,,,,,,
E02000672,,7,5,5,5,9,,,,,,,,
E02000673,,7,5,10,5,9,,,,,,,,
E02000674,,,5,5,5,9,,,,,,,,
E02000675,,6,5,5,5,9,,,,,,,,
E02000676,,7,5,5,5,9,,,,,,,,
E02000677,,,5,5,5,9,,,,,,,,
E02000678,,,5,5,5,9,,,,,,,,
E02000679,,7,5,10,5,9,,,,,,,,
E02000680,,7,5,10,5,9,,,,,,,,
E02000681,,7,5,5,5,9,,,,,,,,
E02000682,,,5,5,5,9,,,,,,,,
E02000683,,6,5,5,5,9,,,,,,,,
E02000685,,7,5,10,5,9,,,,,,,,
E02000686,,,5,5,5,9,,,,,,,,
E02000687,,7,5,5,5,9,,,,,,,,
E02000689,,7,5,7,5,,,,,,,,,
E02000130,,7,5,7,5,,,,,,,,,
E02000131,,7,5,7,5,,,,,,,,,
E02000132,,7,5,7,5,,,,,,,,,
E02000133,,7,5,7,5,,,,,,,,,
E02000134,,7,5,7,5,,,,,,,,,
E02000135,,7,5,7,5,,,,,,,,,
E02000136,,7,5,7,5,,,,,,,,,
E02000137,,7,5,7,5,,,,,,,,,
E02000138,,,5,7,5,,,,,,,,,
E02000139,,7,5,7,5,,,,,,,,,
E02000700,,7,5,7,5,,,,,,,,,
E02000701,,7,5,7,5,,,,,,,,,
E02000702,,7,5,7,5,9,,,,,,,,
E02000703,,7,5,7,5,,,,,,,,,
E02000704,,,5,7,5,,,,,,,,,
E02000705,,7,5,7,5,9,,,,,,,,
E02000706,,7,5,7,5,,,,,,,,,
E02000707,,7,5,7,5,9,,,,,,,,
E02000708,,,5,7,5,,,,,,,,,
E02000709,,,5,7,5,,,,,,,,,
E02000710,,7,5,7,5,,,,,,,,,
E02000711,,7,5,7,5,,,,,,,,,
E02000712,,,5,7,5,,,,,,,,,
E02000713,,,5,7,5,,,,,,,,,
E02000714,,,,8,,,,,,,,,,
E02000715,,6,,5,1,,,,,,,,,
E02000716,,6,,5,1,,,,,,,,,
E02000717,,6,,5,1,,,,,,,,,
E02000718,,6,,5,1,,,,,,,,,
E02000719,,,,8,,,,,,,,,,
E02000720,,6,,5,,,,,,,,,,
E0200075,,,,5,,,,,,,,,,
E0200073,,,,8,,,,,,,,,,
E02000723,,6,,5,1,,,,,,,,,
E02000724,,6,,5,1,,,,,,,,,
E02000725,,,,8,,,,,,,,,,
E0200074,,,,8,,,,,,,,,,
E02000727,,6,,5,,,,,,,,,,
E02000728,,6,,5,1,,,,,,,,,
E0200076,,6,,5,,,,,,,,,,
E02000730,,6,,5,,,,,,,,,,
E02000731,,6,,5,1,,,,,,,,,
E02000732,,6,,5,,,,,,,,,,
E02000733,,,,8,,,,,,,,,,
E02000734,,,,5,,,,,,,,,,
E02000735,,6,,5,,,,,,,,,,
E02000736,,6,,5,1,,,,,,,,,
E02000737,,6,,5,1,,,,,,,,,
E02000738,,6,,5,,,,,,,,,,
E02000739,,6,,5,,,,,,,,,,
E02000740,,,,5,,,,,,,,,,
E02000741,,6,,5,,,,,,,,,,
E02000742,,6,,5,,,,,,,,,,
E02000743,,6,,5,,,,,,,,,,
E02000744,,6,,5,,,,,,,,,,
E02000745,,6,,5,,,,,,,,,,
E02000746,,6,,5,1,,,,,,,,,
E02000747,,6,,5,,,,,,,,,,
E02000748,,6,,5,,,,,,,,,,
E02000749,,6,,5,,,,,,,,,,
E02000750,,6,,5,,,,,,,,,,
E02000751,,5,,1,1,,,,,,,,,
E02000752,,,,5,1,1,,,,,,,,
E02000753,,,,5,1,1,,,,,,,,
E02000754,,5,,1,1,,,,,,,,,
E02000755,,,,8,1,,,,,,,,,
E02000756,,,,5,1,,,,,,,,,
E02000757,,5,,1,1,,,,,,,,,
E02000758,,,,8,1,,,,,,,,,
E02000759,,,,8,1,,,,,,,,,
E02000760,,,,5,1,,,,,,,,,
E02000762,,,,5,1,,,,,,,,,
E02000763,,6,,5,1,,,,,,,,,
E02000764,,,,8,1,,,,,,,,,
E02000765,,,,5,1,,,,,,,,,
E02000767,,,,5,1,,,,,,,,,
E02000768,,,,8,1,,,,,,,,,
E02000713,,6,,5,1,,,,,,,,,
E02000770,,6,,5,1,,,,,,,,,
E02000772,,6,,5,1,,,,,,,,,
E02000773,,6,,5,1,,,,,,,,,
E02000774,,6,,5,1,,,,,,,,,
E02000776,,6,,5,1,,,,,,,,,
E02000777,,,,8,1,,,,,,,,,
E02000779,,6,,5,1,,,,,,,,,
E02000780,,6,,5,1,,,,,,,,,
E02000781,,6,,5,1,,,,,,,,,
E02000782,,6,,5,1,,,,,,,,,
E02000783,,6,,5,1,,,,,,,,,
E02000784,,7,6,7,5,,,,,,,,,
E02000785,,,6,,5,,,,,,,,,
E02000786,,,6,7,5,,,,,,,,,
E02000787,,,6,,5,,,,,,,,,
E02000788,,,6,7,5,,,,,,,,,
E02000789,,,6,7,5,,,,,,,,,
E02000790,,,6,,5,,,,,,,,,
E02000791,,,6,7,5,,,,,,,,,
E02000792,,,6,7,5,,,,,,,,,
E02000793,,,6,,5,,,,,,,,,
E02000794,,,6,,5,,,,,,,,,
E02000795,,,6,7,5,,,,,,,,,
E02000796,,,6,,5,,,,,,,,,
E02000797,,,6,,5,,,,,,,,,
E02000798,,,6,,5,,,,,,,,,
E02000799,,,6,7,5,13,,,,,,,,
E02000800,,,6,7,5,,,,,,,,,
E02000801,,,6,7,5,13,,,,,,,,
E02000802,,,6,7,5,13,,,,,,,,
E02000803,,,6,,5,,,,,,,,,
E02000804,,,6,7,5,13,,,,,,,,
E02000805,,,6,7,5,,,,,,,,,
E02000806,,,6,7,5,,,,,,,,,
E02000807,,7,5,7,,,,,,,,,,
E02000808,,7,5,7,,,,,,,,,,
E02000809,,7,5,7,,,,,,,,,,
E02000810,,7,5,7,,,,,,,,,,
E02000812,,7,5,7,,,,,,,,,,
E02000813,,7,5,7,,,,,,,,,,
E02000814,,7,5,7,,,,,,,,,,
E02000815,,7,5,7,,,,,,,,,,
E02000816,,7,5,7,,,,,,,,,,
E02000817,,7,5,7,,,,,,,,,,
E02000818,,7,5,7,,,,,,,,,,
E02000819,,7,5,7,,,,,,,,,,
E02000820,,7,5,7,,,,,,,,,,
E0200085,,7,5,7,,,,,,,,,,
E0200083,,7,5,7,,,,,,,,,,
E02000823,,7,5,7,,,,,,,,,,
E02000824,,7,5,7,,9,,,,,,,,
E02000825,,7,5,7,7,9,,,,,,,,
E0200084,,7,5,7,5,9,,,,,,,,
E02000827,,7,5,7,5,,,,,,,,,
E02000828,,7,5,7,5,9,,,,,,,,
E0200086,,7,5,7,5,9,,,,,,,,
E02000830,,7,5,7,5,9,,,,,,,,
E02000831,,7,5,7,5,9,,,,,,,,
E02000832,,7,5,7,5,9,,,,,,,,
E02000833,,7,5,7,5,9,,,,,,,,
E02000834,,7,5,7,5,9,,,,,,,,
E02000835,,7,5,10,5,9,,,,,,,,
E02000836,,7,5,7,5,9,,,,,,,,
E02000837,,7,5,7,5,9,,,,,,,,
E02000838,,7,5,10,5,9,,,,,,,,
E02000839,,7,5,10,5,9,,,,,,,,
E02000840,,,5,7,5,,,,,,,,,
E02000841,,,5,7,5,,,,,,,,,
E02000842,,,5,7,5,,,,,,,,,
E02000843,,,5,7,5,,,,,,,,,
E02000844,,,5,7,5,,,,,,,,,
E02000845,,,5,7,5,,,,,,,,,
E02000846,,,5,7,5,,,,,,,,,
E02000847,,,5,7,5,,,,,,,,,
E02000848,,,5,7,5,,,,,,,,,
E02000849,,,5,7,5,,,,,,,,,
E02000850,,,5,7,5,9,,,,,,,,
E02000851,,,5,7,5,,,,,,,,,
E02000852,,,5,7,5,,,,,,,,,
E02000853,,,5,7,5,,,,,,,,,
E02000854,,,5,7,5,,,,,,,,,
E02000855,,,5,7,5,,,,,,,,,
E02000856,,,5,7,5,,,,,,,,,
E02000857,,,5,7,5,,,,,,,,,
E02000858,,,5,7,5,,,,,,,,,
E02000859,,,5,7,5,,,,,,,,,
E02000860,,,5,7,5,,,,,,,,,
E02000861,,,5,7,5,,,,,,,,,
E02000863,,,5,7,5,,,,,,,,,
E02000864,,,,8,,,,,,,,,,
E02000865,,,,8,,,,,,,,,,
E02000866,,,,8,,,,,,,,,,
E02000867,,,,8,,,,,,,,,,
E02000868,,,,8,,,,,,,,,,
E02000813,,,,8,,,,,,,,,,
E02000870,,,,8,,,,,,,,,,
E02000871,,,,8,,,,,,,,,,
E02000872,,,,8,,,,,,,,,,
E02000873,,,,8,,,,,,,,,,
E02000874,,,,8,,,,,,,,,,
E02000875,,,,8,,,,,,,,,,
E02000876,,,,8,,,,,,,,,,
E02000877,,,,8,,,,,,,,,,
E02000878,,7,,,,,,,,,,,,
E02000879,,,,8,,,,,,,,,,
E02000880,,,,8,,,,,,,,,,
E02000881,,,,8,,,,,,,,,,
E02000882,,,,8,,,,,,,,,,
E02000883,,,,8,,,,,,,,,,
E02000884,,7,,,,,,,,,,,,
E02000885,,7,,,,,,,,,,,,
E02000886,,,,8,,,,,,,,,,
E02000887,,,,8,,,,,,,,,,
E02000888,,7,,,,,,,,,,,,
E02000889,,7,,,,,,,,,,,,
E02000890,,7,,7,,,,,,,,,,
E02000891,,,,5,,,,,,,,,,
E02000893,,,5,5,,,,,,,,,,
E02000894,,,5,10,,9,,,,,,,,
E02000895,,5,,1,1,,,,,,,,,
E02000896,,5,,1,1,,,,,,,,,
E02000897,,5,,1,1,,,,,,,,,
E02000898,,5,,1,,,,,,,,,,
E02000899,,5,,1,,,,,,,,,,
E02000900,,5,,1,,,,,,,,,,
E02000901,,5,,1,1,,,,,,,,,
E02000902,,5,,1,,,,,,,,,,
E02000903,,5,,1,,,,,,,,,,
E02000904,,5,,1,,,,,,,,,,
E02000905,,5,,1,,,,,,,,,,
E02000906,,5,,1,,,,,,,,,,
E02000907,,5,,1,,,,,,,,,,
E02000908,,5,,1,,,,,,,,,,
E02000909,,,,12,,,,,,,,,,
E02000910,,5,,12,,,,,,,,,,
E02000911,,5,,1,,,,,,,,,,
E02000912,,,,12,,,,,,,,,,
E02000913,,,,8,,,,,,,,,,
E02000914,,,,12,,,,,,,,,,
E02000915,,,,8,,,,,,,,,,
E02000916,,,,12,,,,,,,,,,
E02000917,,,,8,,,,,,,,,,
E02000918,,,,8,,,,,,,,,,
E02000919,,,,8,,,,,,,,,,
E02000920,,,,8,,,,,,,,,,
E0200095,,,,8,,,,,,,,,,
E0200093,,,,8,,,,,,,,,,
E02000923,,7,5,7,5,,,,,,,,,
E02000924,,7,5,7,5,,,,,,,,,
E02000925,,7,5,7,5,,,,,,,,,
E0200094,,7,5,7,5,,,,,,,,,
E02000927,,7,5,7,5,,,,,,,,,
E02000928,,7,5,7,5,,,,,,,,,
E0200096,,7,5,7,5,,,,,,,,,
E02000930,,7,5,7,5,,,,,,,,,
E02000931,,7,5,7,5,,,,,,,,,
E02000932,,7,5,7,5,,,,,,,,,
E02000933,,7,5,7,5,,,,,,,,,
E02000934,,7,5,7,5,,,,,,,,,
E02000935,,7,6,7,5,,,,,,,,,
E02000936,,7,5,7,5,,,,,,,,,
E02000937,,7,5,7,5,,,,,,,,,
E02000938,,7,5,7,5,,,,,,,,,
E02000939,,7,5,7,5,,,,,,,,,
E02000940,,7,5,7,5,,,,,,,,,
E02000941,,7,5,7,5,,,,,,,,,
E02000942,,7,5,7,5,,,,,,,,,
E02000943,,7,5,7,5,,,,,,,,,
E02000944,,7,5,7,5,,,,,,,,,
E02000945,,7,5,7,5,,,,,,,,,
E02000946,,7,5,7,5,,,,,,,,,
E02000947,,7,5,7,5,,,,,,,,,
E02000948,,7,5,7,5,,,,,,,,,
E02000949,,7,5,7,5,,,,,,,,,
E02000950,,7,5,7,5,,,,,,,,,
E02000951,,7,5,7,5,,,,,,,,,
E02000952,,7,5,7,5,,,,,,,,,
E02000953,,7,5,7,5,,,,,,,,,
E02000954,,7,5,7,5,,,,,,,,,
E02000955,,7,5,7,5,,,,,,,,,
E02000956,,7,5,7,5,,,,,,,,,
E02000957,,7,5,7,5,,,,,,,,,
E02000958,,7,5,7,5,,,,,,,,,
E02000959,,7,5,7,5,9,,,,,,,,
E02000960,,,,12,,,,,,,,,,
E02000961,,,,12,,,,,,,,,,
E02000962,,7,,12,,,,,,,,,,
E02000963,,,6,12,,,,,,,,,,
E02000964,,,6,12,,,,,,,,,,
E02000965,,,6,12,,,,,,,,,,
E02000966,,7,6,12,,,,,,,,,,
E02000967,,7,,,,,,,,,,,,
E02000968,,7,,12,,,,,,,,,,
E02000913,,7,6,,,,,,,,,,,
E02000970,,7,,,,,,,,,,,,
E02000971,,7,,,,,,,,,,,,
E02000972,,7,,,,,,,,,,,,
E02000973,,7,6,,,,,,,,,,,
E02000974,,7,6,,,,,,,,,,,
E02000975,,7,6,,,,,,,,,,,
E02000976,,7,6,,,,,,,,,,,
E02000977,,7,,,,,,,,,,,,
E02000978,,7,6,,,,,,,,,,,
E02000979,,7,5,7,,,,,,,,,,
E02000980,,7,5,7,,,,,,,,,,
E02000981,,7,5,7,,,,,,,,,,
E02000982,,7,5,7,,,,,,,,,,
E02000983,,7,5,7,,,,,,,,,,
E02000984,,,3,3,6,3,1.47,,,,,,,
E02000985,,,3,3,6,3,,,,,,,,
E02000986,,,3,3,6,3,1.47,,,,,,,
E02000987,,,3,3,6,3,1.47,4,,,,,,
E02000988,,,3,3,6,3,1.47,,,,,,,
E02000989,,,3,3,6,3,,,,,,,,
E02000990,,,3,3,6,3,1.47,4,,,,,,
E02000991,,,3,3,6,3,1.47,,,,,,,
E02000992,,,3,3,6,3,1.47,4,,,,,,
E02000993,,,3,3,6,3,,,,,,,,
E02000994,,,3,3,6,3,,,,,,,,
E02000995,,,3,3,6,3,1.47,,,,,,,
E02000996,,,3,3,6,,,,,,,,,
E02000997,,,3,3,6,3,1.47,4,,,,,,
E02000998,,,3,3,6,3,,,,,,,,
E02000999,,,3,3,6,3,,,,,,,,
E02001000,,,3,3,6,,,,,,,,,
E02001001,,,3,3,6,3,,,,,,,,
E02001002,,,3,3,6,,,,,,,,,
E02001003,,,3,3,6,3,1.47,,,,,,,
E02001004,,,3,3,6,,,,,,,,,
E02001005,,,3,3,6,,,,,,,,,
E02001006,,,3,3,6,,,,,,,,,
E02001007,,,3,3,6,,,,,,,,,
E02001008,,,3,3,6,,,,,,,,,
E02001009,,,3,3,6,,,,,,,,,
E02001010,,,3,3,6,,,,,,,,,
E02001011,,,3,3,6,,,,,,,,,
E02001012,,,3,3,6,,,,,,,,,
E02001013,,,3,3,6,,,,,,,,,
E02001014,,,3,3,6,,,,,,,,,
E02001015,,,3,3,6,,,,,,,,,
E02001016,,,3,3,6,,,,,,,,,
E02001017,,,3,3,6,4,,,,,,,,
E02001018,,,3,3,6,,,,,,,,,
E02001019,,,3,3,,3,,,,,,,,
E02001020,,,3,3,,3,,,,,,,,
E0200105,,,3,3,6,3,,,,,,,,
E0200103,,,3,3,,,,,,,,4.88,,
E02001023,,,3,3,6,,,,,,,,,
E02001024,,,3,3,6,,,,,,,,,
E02001025,,,3,3,,,,,,,,,,
E0200104,,,3,3,6,,,,,,,,,
E02001027,,,3,3,6,,,,,,,,,
E02001028,,,3,3,6,,,,,,,,,
E0200106,,,3,3,6,,,,,,,,,
E02001030,,,3,3,6,,,,,,,,,
E02001031,,,3,3,6,,,,,,,,,
E02001032,,,3,3,6,,,,,,,,,
E02001033,,,3,3,6,,,,,,,,,
E02001034,,,3,3,6,,,,,,,,,
E02001035,,,3,3,6,4,,,,,,,,
E02001036,,,3,3,6,4,,,,,,,,
E02001037,,,3,3,6,4,,,,,,,,
E02001038,,,3,3,6,4,,,,,,,,
E02001039,,,3,3,6,4,,,,,,,,
E02001040,,,3,3,6,4,,,,,,,,
E02001041,,,3,3,6,4,,,,,,,,
E02001042,,,3,3,6,4,,,,,,,,
E02001043,,,3,3,6,4,,,,,,,,
E02001044,,,3,3,6,4,,,,,,,,
E02001045,,,3,3,6,4,,,,,,,,
E02001046,,,3,13,6,4,,,,,,,,
E02001047,,,,13,6,4,,,,,,,,
E02001048,,,3,3,6,4,,,,,,,,
E02001049,,,,,6,4,,,,,,,,
E02001050,,,,13,6,4,,,,,,,,
E02001051,,,,13,6,4,,,,,,,,
E02001052,,,3,13,6,4,,,,,,,,
E02001053,,,,13,6,4,,,,,,,,
E02001055,,,,,6,4,,,,,,,,
E02001056,,,,,6,4,,,,,,,,
E02001057,,,,,6,4,,,,,,,,
E02001059,,,,,6,4,,,,,,,,
E02001061,,,,,6,4,,,,,,,,
E02001062,,,,,6,4,1.47,,,,,,,
E02001063,,,,,6,4,1.47,,,,,,,
E02001064,,,,,6,4,1.47,,,,,,,
E02001065,,,,,6,4,,,,,,,,
E02001066,,,,,6,4,1.47,,,,,,,
E02001067,,,,,6,4,1.47,,,,,,,
E02001068,,,,,6,4,1.47,,,,,,,
E02001013,,,,,6,4,1.47,,,,,,,
E02001070,,,,,6,4,1.47,,,,,,,
E02001071,,,,,6,4,1.47,,,,,,,
E02001072,,,,,6,4,1.47,,,,,,,
E02001073,,,,,6,4,1.47,,,,,,,
E02001074,,,,,6,4,1.47,,,,,,,
E02001075,,,,,6,4,1.47,,,,,,,
E02001076,,,,,6,4,1.47,,,,,,,
E02001077,,,,,6,4,1.47,,,,,,,
E02001078,,,,,6,4,1.47,,,,,,,
E02001079,,,,,6,4,1.47,,,,,,,
E02001080,,,,,6,4,1.47,,,,,,,
E02001081,,,,,6,4,1.47,,,,,,,
E02001082,,,,,6,4,1.47,5.66,,,,,,
E02001083,,,,,6,4,1.47,,,,,,,
E02001084,,,,,6,4,1.47,,,,,,,
E02001085,,,,,6,4,1.47,,,,,,,
E02001086,,,,,6,4,1.47,,,,,,,
E02001087,,,,,6,4,1.47,,,,,,,
E02001088,,,,,6,4,1.47,,,,,,,
E02001089,,4,,,6,4,1.47,,,,,,,
E02001090,,4,,,6,4,1.47,,,,,,,
E02001091,,,,,6,4,1.47,,,,,,,
E02001092,,4,,,6,4,1.47,,,,,,,
E02001093,,4,,,6,4,1.47,,,,,,,
E02001094,,4,,,6,4,1.47,,,,,,,
E02001095,,4,,,6,4,1.47,,,,,,,
E02001096,,4,,,6,4,1.47,,,,,,,
E02001097,,4,,,6,4,1.47,,,,,,,
E02001098,,,3,13,,4,,,,,,,,
E02001099,,,3,13,,4,,,,,,,,
E02001100,,,,,,4,,,,,,,,
E02001101,,,3,3,,4,,,,,,,,
E02001102,,,,13,,4,,,,,,,,
E02001103,,,,,,4,,,,,,,,
E02001104,,,,,,4,,,,,,,,
E02001105,,,3,13,,4,,,,,,,,
E02001106,,,,,,4,,,,,,,,
E02001107,,,3,13,,4,,,,,,,,
E02001108,,,,,,4,,,,,,,,
E02001109,,,,,,4,,,,,,,,
E02001110,,,,,,4,,,,,,,,
E02001111,,,,,,4,,,,,,,,
E02001112,,,3,13,,4,,,,,,,,
E02001113,,,,,,4,,,,,,,,
E02001114,,,,13,,4,,,,,,,,
E02001115,,,,,,4,,,,,,,,
E02001116,,,,,,4,,,,,,,,
E02001117,,,,,,4,,,,,,,,
E02001118,,,,,,4,,,,,,,,
E02001119,,,,,,4,,,,,,,,
E0200115,,,,,,4,,,,,,,,
E02001123,,,,,,4,,,,,,,,
E02001124,,,,,,4,,,,,,,,
E02001125,,,,,,4,,,,,,,,
E0200114,,,,,,4,,,,,,,,
E02001127,,,,,,4,,,,,,,,
E02001128,,,,,,4,,,,,,,,
E0200116,,,,,6,4,,,,,,,,
E02001130,,,,,,4,,,,,,,,
E02001131,,,,,6,4,,,,,,,,
E02001132,,,3,3,,,,,,,,,,
E02001133,,,3,3,,,,,,,,,,
E02001134,,,3,3,,,,,,,,,,
E02001135,,,3,3,,,,,,,,,,
E02001136,,,3,3,,,,,,,,,,
E02001137,,,3,3,,,,,,,,,,
E02001138,,,3,3,,,,,,,,,,
E02001139,,,3,3,,,,,,,,,,
E02001140,,,3,3,,,,,,,,,,
E02001141,,,3,3,,,,,,,,,,
E02001142,,,3,3,,,,,,,,,,
E02001143,,,3,3,,,,,,,,,,
E02001144,,,3,3,,,,,,,,,,
E02001145,,,3,3,,,,,,,,,,
E02001146,,,3,3,,,,,,,,,,
E02001147,,,3,3,,,,,,,,,,
E02001148,,,3,3,,,,,,,,,,
E02001149,,,3,3,,,,,,,,,,
E02001150,,,3,3,,,,,,,,,,
E02001151,,,3,3,,,,,,,,,,
E02001152,,,3,3,,4,,,,,,,,
E02001153,,,3,3,,4,,,,,,,,
E02001154,,,3,3,,4,,,,,,,,
E02001155,,,3,3,6,4,,,,,,,,
E02001156,,,3,13,6,4,,,,,,,,
E02001157,,,3,3,6,,,,,,,,,
E02001158,,,3,3,6,,,,,,,,,
E02001159,,,3,3,6,4,,,,,,,,
E02001160,,,3,3,6,,,,,,,,,
E02001161,,,3,3,6,4,,,,,,,,
E02001162,,,3,3,6,4,,,,,,,,
E02001163,,,3,3,6,4,,,,,,,,
E02001164,,,3,3,6,4,,,,,,,,
E02001165,,,3,3,6,4,,,,,,,,
E02001166,,,3,3,6,4,,,,,,,,
E02001167,,,3,3,6,4,,,,,,,,
E02001168,,,3,3,6,4,,,,,,,,
E02001113,,,3,3,6,4,,,,,,,,
E02001170,,,3,3,6,4,,,,,,,,
E02001171,,,3,3,6,4,,,,,,,,
E02001172,,,3,13,6,4,,,,,,,,
E02001173,,,3,13,6,4,,,,,,,,
E02001174,,,3,3,6,4,,,,,,,,
E02001175,,,3,3,6,4,1.47,,,,,,,
E02001176,,,3,3,6,4,1.47,,,,,,,
E02001177,,,3,3,6,4,1.47,,,,,,,
E02001178,,,,13,6,4,,,,,,,,
E02001179,,,3,13,6,4,1.47,,,,,,,
E02001180,,,3,13,6,4,1.47,,,,,,,
E02001181,,,3,3,6,4,1.47,,,,,,,
E02001182,,,3,3,6,4,1.47,,,,,,,
E02001183,,,3,3,6,4,1.47,,,,,,,
E02001184,,,,13,6,4,1.47,,,,,,,
E02001185,,,3,3,6,4,1.47,,,,,,,
E02001186,,,3,13,6,4,1.47,,,,,,,
E02001187,,,,,6,4,1.47,,,,,,,
E02001188,,,,,6,4,1.47,,,,,,,
E02001189,,,,,6,4,1.47,,,,,,,
E02001190,,4,,,6,4,1.47,,,,,,,
E02001191,,4,,,6,4,1.47,,,,,,,
E02001192,,4,,,6,4,1.47,,,,,,,
E02001193,,4,,,6,4,1.47,,,,,,,
E02001194,,4,,,6,4,1.47,,,,,,,
E02001195,,4,,,6,4,1.47,,,,,,,
E02001196,,4,,,,4,1.47,,,,,,,
E02001197,,4,,,6,4,1.47,,,,,,,
E02001198,,4,,,6,4,1.47,,,,,,,
E02001199,,4,,,6,4,1.47,,,,,,,
E02001200,,4,,,6,4,1.47,,,,,,,
E02001201,,4,,,6,4,1.47,,,,,,,
E02001202,,4,,,6,4,1.47,,,,,,,
E02001203,,4,,,,4,1.47,,,,,,,
E02001204,,4,,,6,4,1.47,,,,,,,
E02001205,,4,,,6,4,1.47,,,,,,,
E02001206,,4,,,,4,1.47,,,,,,,
E02001207,,4,,,6,4,1.47,,,,,,,
E02001208,,4,,,6,4,1.47,,,,,,,
E02001209,,4,,,6,4,1.47,,,,,,,
E0200150,,4,,,6,4,1.47,,,,,,,
E0200151,,4,,,6,4,1.47,,,,,,,
E0200152,,4,,,6,4,1.47,,,,,,,
E0200153,,4,,,6,4,1.47,,,,,,,
E0200154,,4,,,6,4,1.47,,,,,,,
E0200155,,4,,,,4,1.47,,3.16,,,,,
E0200156,,4,,,6,4,1.47,,,,,,,
E0200157,,4,,,6,4,1.47,,,,,,,
E0200158,,4,,,6,4,1.47,,,,,,,
E0200159,,4,,,6,4,1.47,,,,,,,
E0200130,,4,,,6,4,1.47,,,,,,,
E0200131,,4,,,6,4,1.47,,,,,,,
E0200132,,4,,,6,4,1.47,,,,,,,
E0200133,,4,,,6,4,1.47,,,,,,,
E0200134,,4,,,6,4,1.47,,3.16,,,,,
E0200135,,4,,,6,4,1.47,,,,,,,
E0200136,,4,,,6,4,1.47,,,,,,,
E0200137,,4,,,6,4,1.47,,,,,,,
E0200138,,4,,,6,4,1.47,,,,,,,
E0200139,,,,,,4,1.49,,,,,,,
E02001230,,,,,,4,,,,,,,,
E02001231,,,,,,4,1.49,,,,,,,
E02001232,,,,,,4,1.49,,,,,,,
E02001233,,,,,,4,,,,,,,,
E02001234,,,,,,4,,,,,,,,
E02001235,,,,,,4,1.49,,,,,,,
E02001236,,,,,,4,1.49,,,,,,,
E02001237,,,,,,4,1.49,,,,,,,
E02001238,,,,,6,4,,,,,,,,
E02001239,,,,,6,4,,,,,,,,
E02001240,,,,,6,4,,,,,,,,
E02001241,,,,,,4,,,,,,,,
E02001242,,,,,6,4,,,,,,,,
E02001243,,,,,,4,1.49,,,,,,,
E02001244,,,,,,4,1.49,,,,,,,
E02001245,,,,,,4,1.49,,,,,,,
E02001246,,,,,,4,1.49,,,,,,,
E02001247,,,,,6,4,,,,,,,,
E02001248,,,,,,4,1.49,,,,,,,
E02001249,,,,,6,4,1.49,,,,,,,
E02001250,,,,,,4,1.49,,,,,,,
E02001251,,,,,,4,1.49,,,,,,,
E02001252,,,,,6,4,1.47,,,,,,,
E02001253,,,,,6,4,,,,,,,,
E02001254,,,,,,4,1.49,,,,,,,
E02001255,,,,,,4,1.49,,,,,,,
E02001256,,,,,,4,1.49,,,,,,,
E02001257,,,,,6,4,1.49,,,,,,,
E02001258,,,,,,4,1.49,,,,,,,
E02001259,,,,,6,4,1.47,,,,,,,
E0200140,,,3,13,6,4,1.47,,,,,,,
E0200141,,,,13,6,4,1.47,,,,,,,
E0200142,,,,,6,4,1.47,,,,,,,
E0200143,,,3,13,6,4,1.47,,,,,,,
E0200144,,,,13,6,4,1.47,,,,,,,
E0200145,,,3,13,6,4,1.47,,,,,,,
E0200146,,,,13,6,4,1.47,,,,,,,
E0200147,,,,13,6,4,1.47,,,,,,,
E0200148,,,,13,6,4,1.47,,,,,,,
E0200153,,,,,6,4,1.47,,,,,,,
E02001270,,,,,6,4,1.47,,,,,,,
E02001271,,,,13,6,4,1.47,,,,,,,
E02001272,,,,,6,4,1.47,,,,,,,
E02001273,,,,,6,4,1.47,,,,,,,
E02001274,,,,,6,4,1.47,,,,,,,
E02001275,,,,13,6,4,1.47,,,,,,,
E02001276,,,,,6,4,1.47,,,,,,,
E02001277,,,,,6,4,1.47,,,,,,,
E02001278,,,,,6,4,1.47,,,,,,,
E02001279,,,,,6,4,1.47,,,,,,,
E02001280,,4,,,6,4,1.47,,,,,,,
E02001281,,,,,6,4,1.47,,,,,,,
E02001282,,,,,6,4,1.47,,,,,,,
E02001283,,,,,6,4,1.47,,,,,,,
E02001284,,4,,,6,4,1.47,1.5,,,,,,
E02001285,,4,,,6,4,1.47,1.5,1.5,,,,,
E02001286,,4,,,6,4,1.47,1.5,,,,,,
E02001287,,,3,3,6,3,1.47,4,,,,,,
E02001288,,,3,3,6,3,1.47,4,,,,,,
E02001289,,,3,3,6,3,1.47,,,,,,,
E0200160,,,3,3,6,3,1.47,4,,,,,,
